customer_id,age,gender,city,income_band,card_type,credit_limit,join_date,account_status
C06061,52,Male,Kolkata,High,Gold,340000,2021-03-15,Blocked
C06062,46,Female,Kolkata,High,Gold,290000,2022-06-05,Active
C06063,35,Female,Bangalore,High,Platinum,380000,2022-05-18,Active
C06064,51,Male,Bangalore,Low,Classic,80000,2021-10-05,Active
C06065,57,Male,Pune,Low,Classic,85000,2021-12-30,Active
C06066,58,Male,Delhi,Medium,Gold,350000,2023-06-01,Active
C06067,57,Male,Hyderabad,Medium,Classic,120000,2021-12-10,Inactive
C06068,39,Male,Delhi,Medium,Classic,65000,2020-01-30,Active
C06069,34,Female,Chennai,Low,Classic,135000,2020-07-03,Active
C06070,56,Male,Hyderabad,Medium,Classic,105000,2019-07-21,Active
C06071,57,Male,Pune,Low,Gold,260000,2022-04-29,Active
C06072,31,Female,Delhi,Medium,Gold,335000,2019-05-07,Active
C06073,47,Male,Chennai,Low,Classic,65000,2023-12-23,Inactive
C06074,22,Female,Mumbai,High,Classic,65000,2021-06-23,Active
C06075,42,Female,Chennai,Low,Classic,135000,2022-04-19,Active
C06076,22,Female,Kolkata,High,Classic,50000,2023-03-28,Active
C06077,40,Female,Delhi,High,Classic,150000,2021-03-08,Active
C06078,64,Female,Pune,Medium,Classic,75000,2020-05-19,Active
C06079,37,Male,Pune,High,Gold,275000,2020-12-18,Inactive
C06080,24,Male,Hyderabad,Low,Gold,350000,2022-07-26,Active
C06081,34,Female,Ahmedabad,Medium,Classic,130000,2023-05-14,Active
C06082,27,Male,Hyderabad,High,Gold,250000,2022-10-06,Active
C06083,35,Male,Ahmedabad,Low,Platinum,750000,2022-10-05,Active
C06084,50,Female,Ahmedabad,Medium,Classic,100000,2019-04-25,Active
C06085,36,Female,Mumbai,Low,Classic,65000,2020-03-23,Inactive
C06086,60,Male,Ahmedabad,Medium,Gold,210000,2022-02-12,Active
C06087,22,Female,Delhi,High,Classic,140000,2022-07-03,Active
C06088,39,Female,Kolkata,Medium,Gold,320000,2020-11-28,Active
C06089,21,Female,Pune,Low,Platinum,990000,2023-06-27,Active
C06090,51,Female,Pune,High,Classic,130000,2020-04-29,Active
C06091,24,Male,Mumbai,Low,Gold,340000,2023-07-21,Active
C06092,47,Female,Bangalore,High,Gold,215000,2020-11-14,Blocked
C06093,45,Female,Pune,High,Classic,70000,2020-02-02,Inactive
C06094,42,Female,Chennai,High,Classic,115000,2023-12-14,Active
C06095,63,Female,Bangalore,Medium,Platinum,610000,2023-08-18,Active
C06096,30,Male,Bangalore,Medium,Platinum,960000,2020-08-28,Active
C06097,53,Male,Mumbai,Medium,Gold,160000,2022-03-03,Active
C06098,64,Male,Ahmedabad,Medium,Platinum,730000,2020-05-23,Active
C06099,50,Female,Mumbai,Low,Classic,140000,2021-01-19,Active
C06100,50,Female,Chennai,Low,Classic,90000,2022-03-05,Active
C06101,36,Male,Ahmedabad,Medium,Classic,55000,2019-11-02,Active
C06102,29,Female,Mumbai,Medium,Classic,105000,2020-12-21,Active
C06103,37,Female,Mumbai,Medium,Platinum,730000,2021-03-22,Active
C06104,55,Male,Mumbai,Medium,Platinum,440000,2020-06-19,Active
C06105,35,Male,Pune,Medium,Platinum,810000,2023-07-02,Inactive
C06106,48,Male,Mumbai,Medium,Gold,270000,2022-11-18,Inactive
C06107,40,Female,Mumbai,Low,Classic,140000,2021-11-10,Active
C06108,53,Female,Kolkata,Low,Classic,75000,2022-09-20,Active
C06109,53,Male,Bangalore,Low,Classic,145000,2020-04-01,Active
C06110,56,Male,Bangalore,Medium,Gold,235000,2023-03-29,Inactive
C06111,33,Female,Chennai,Low,Classic,125000,2020-03-08,Active
C06112,24,Female,Hyderabad,Medium,Platinum,350000,2021-06-25,Active
C06113,43,Female,Chennai,Low,Platinum,660000,2021-12-09,Active
C06114,28,Male,Pune,Low,Classic,50000,2020-02-09,Active
C06115,33,Male,Pune,Medium,Classic,80000,2021-12-03,Inactive
C06116,44,Female,Pune,Low,Gold,300000,2020-02-09,Active
C06117,60,Male,Delhi,Medium,Classic,80000,2020-08-30,Active
C06118,50,Male,Chennai,High,Gold,325000,2022-05-13,Blocked
C06119,50,Female,Kolkata,Medium,Gold,265000,2020-10-15,Active
C06120,45,Female,Chennai,Medium,Classic,70000,2023-11-29,Active
C06121,53,Female,Mumbai,Medium,Classic,105000,2020-10-22,Active
C06122,29,Female,Mumbai,Low,Classic,65000,2022-11-07,Inactive
C06123,46,Male,Mumbai,Medium,Platinum,840000,2022-03-19,Active
C06124,44,Male,Hyderabad,Low,Classic,70000,2020-07-22,Active
C06125,53,Male,Kolkata,Low,Platinum,920000,2019-01-16,Active
C06126,59,Female,Kolkata,Low,Gold,335000,2021-12-26,Inactive
C06127,45,Male,Pune,Medium,Gold,175000,2020-05-26,Active
C06128,35,Female,Mumbai,Medium,Classic,145000,2020-11-01,Active
C06129,61,Male,Delhi,High,Gold,270000,2020-10-31,Active
C06130,61,Male,Kolkata,Medium,Gold,260000,2023-11-23,Active
C06131,26,Male,Bangalore,Low,Gold,205000,2021-07-30,Active
C06132,40,Female,Delhi,Medium,Gold,285000,2021-11-10,Inactive
C06133,64,Male,Kolkata,Medium,Gold,345000,2021-04-17,Active
C06134,36,Female,Kolkata,Low,Platinum,890000,2020-01-04,Active
C06135,41,Male,Hyderabad,Low,Classic,145000,2022-11-30,Active
C06136,35,Female,Mumbai,Medium,Platinum,680000,2020-04-05,Active
C06137,59,Female,Chennai,Medium,Classic,70000,2023-02-21,Active
C06138,62,Male,Kolkata,Medium,Platinum,520000,2023-08-08,Active
C06139,24,Female,Bangalore,Medium,Platinum,690000,2020-08-09,Active
C06140,44,Female,Ahmedabad,Low,Classic,125000,2019-04-05,Active
C06141,23,Female,Pune,Low,Gold,330000,2021-09-06,Active
C06142,21,Female,Ahmedabad,High,Gold,350000,2022-05-19,Active
C06143,50,Male,Hyderabad,Low,Classic,75000,2020-06-12,Active
C06144,33,Male,Delhi,Low,Classic,140000,2019-02-14,Active
C06145,38,Male,Kolkata,Medium,Classic,125000,2021-12-18,Inactive
C06146,60,Female,Mumbai,Medium,Platinum,730000,2021-05-10,Active
C06147,31,Male,Hyderabad,Medium,Platinum,380000,2023-10-13,Active
C06148,62,Female,Hyderabad,Medium,Gold,225000,2020-09-17,Active
C06149,49,Female,Chennai,High,Gold,240000,2022-06-19,Active
C06150,24,Female,Ahmedabad,Low,Gold,285000,2022-05-11,Active
C06151,45,Male,Pune,Medium,Classic,130000,2022-09-14,Active
C06152,56,Male,Chennai,Medium,Classic,110000,2022-02-01,Active
C06153,56,Male,Chennai,Low,Gold,155000,2022-08-16,Active
C06154,64,Male,Pune,Medium,Platinum,360000,2021-10-02,Active
C06155,60,Male,Delhi,Medium,Gold,265000,2020-01-01,Inactive
C06156,48,Male,Chennai,Medium,Gold,280000,2019-06-11,Active
C06157,28,Female,Pune,High,Gold,165000,2019-06-08,Inactive
C06158,41,Male,Hyderabad,Medium,Classic,125000,2023-11-04,Active
C06159,55,Male,Kolkata,Medium,Gold,325000,2021-11-10,Active
C06160,64,Male,Hyderabad,High,Classic,145000,2019-03-06,Active
C06161,38,Male,Pune,Medium,Classic,105000,2023-12-14,Active
C06162,45,Male,Hyderabad,Medium,Gold,285000,2021-09-21,Active
C06163,61,Male,Kolkata,Medium,Gold,290000,2023-02-04,Active
C06164,25,Female,Bangalore,Medium,Classic,145000,2022-03-21,Active
C06165,28,Male,Bangalore,Medium,Gold,310000,2022-11-07,Active
C06166,43,Female,Pune,Low,Gold,235000,2019-08-21,Active
C06167,23,Male,Pune,High,Gold,205000,2019-12-11,Inactive
C06168,64,Female,Delhi,Low,Platinum,580000,2023-05-05,Active
C06169,57,Female,Kolkata,Medium,Classic,120000,2022-04-13,Active
C06170,51,Female,Pune,Low,Platinum,510000,2023-10-23,Active
C06171,49,Female,Chennai,Medium,Gold,305000,2020-10-12,Inactive
C06172,61,Male,Hyderabad,High,Gold,270000,2021-11-22,Active
C06173,40,Male,Ahmedabad,High,Gold,180000,2021-06-23,Active
C06174,23,Male,Chennai,Medium,Classic,145000,2019-10-10,Active
C06175,43,Male,Pune,Medium,Classic,140000,2020-03-10,Active
C06176,60,Male,Hyderabad,Medium,Gold,200000,2020-11-28,Active
C06177,41,Female,Bangalore,Low,Gold,310000,2020-08-12,Active
C06178,33,Male,Ahmedabad,Low,Gold,220000,2023-03-13,Active
C06179,28,Male,Hyderabad,Medium,Classic,110000,2020-08-26,Active
C06180,25,Male,Ahmedabad,High,Classic,125000,2019-03-31,Blocked
C06181,45,Female,Delhi,Medium,Classic,140000,2020-09-30,Inactive
C06182,59,Female,Mumbai,Medium,Gold,175000,2022-05-01,Active
C06183,57,Male,Ahmedabad,High,Classic,125000,2019-07-23,Active
C06184,61,Male,Kolkata,Medium,Gold,310000,2021-10-25,Active
C06185,25,Male,Hyderabad,Low,Classic,135000,2023-05-21,Active
C06186,28,Female,Pune,Low,Gold,350000,2022-01-26,Active
C06187,64,Male,Delhi,Low,Classic,110000,2023-12-06,Inactive
C06188,24,Female,Bangalore,Medium,Classic,125000,2023-05-21,Active
C06189,61,Male,Ahmedabad,Low,Gold,275000,2022-05-09,Active
C06190,42,Male,Ahmedabad,Medium,Gold,260000,2023-12-21,Active
C06191,34,Female,Bangalore,High,Classic,50000,2022-12-24,Active
C06192,39,Female,Mumbai,Low,Platinum,960000,2020-10-27,Active
C06193,33,Female,Pune,Low,Classic,85000,2020-04-01,Active
C06194,55,Male,Chennai,Medium,Classic,95000,2021-11-02,Active
C06195,24,Female,Chennai,Low,Classic,80000,2021-08-14,Active
C06196,53,Male,Hyderabad,Medium,Classic,60000,2022-04-04,Active
C06197,42,Male,Bangalore,Medium,Classic,110000,2020-05-22,Active
C06198,21,Male,Delhi,Medium,Classic,145000,2022-01-28,Inactive
C06199,31,Male,Mumbai,High,Gold,170000,2020-11-26,Inactive
C06200,36,Female,Chennai,Low,Classic,110000,2023-09-17,Active
C06201,24,Male,Hyderabad,Low,Gold,205000,2023-10-05,Active
C06202,49,Female,Ahmedabad,High,Classic,125000,2023-04-19,Active
C06203,59,Male,Hyderabad,Low,Classic,130000,2019-11-06,Active
C06204,64,Male,Bangalore,Low,Classic,115000,2021-11-03,Active
C06205,58,Female,Delhi,High,Gold,275000,2023-03-08,Active
C06206,44,Female,Delhi,Low,Gold,295000,2021-12-19,Active
C06207,29,Female,Ahmedabad,Low,Platinum,790000,2020-01-10,Blocked
C06208,28,Female,Chennai,Medium,Classic,105000,2019-11-21,Active
C06209,34,Male,Ahmedabad,Low,Gold,325000,2022-04-12,Active
C06210,35,Female,Hyderabad,Medium,Gold,240000,2020-08-27,Active
C06211,42,Female,Bangalore,Medium,Classic,105000,2021-05-22,Active
C06212,57,Male,Ahmedabad,Medium,Classic,50000,2023-04-08,Active
C06213,35,Female,Delhi,Low,Classic,95000,2022-05-22,Active
C06214,26,Female,Hyderabad,High,Gold,250000,2019-10-18,Active
C06215,21,Male,Delhi,Low,Classic,55000,2019-11-11,Active
C06216,40,Female,Mumbai,Medium,Gold,330000,2019-02-09,Inactive
C06217,61,Male,Delhi,High,Gold,250000,2022-02-28,Active
C06218,56,Female,Delhi,Medium,Gold,275000,2023-02-15,Active
C06219,22,Male,Hyderabad,Low,Classic,130000,2019-03-31,Active
C06220,26,Male,Delhi,Low,Gold,165000,2023-07-25,Active
C06221,22,Female,Delhi,High,Classic,80000,2020-09-27,Active
C06222,23,Male,Mumbai,Medium,Classic,120000,2021-07-20,Active
C06223,27,Male,Delhi,High,Gold,310000,2021-08-04,Active
C06224,40,Female,Delhi,Medium,Classic,115000,2020-09-18,Active
C06225,61,Female,Hyderabad,Low,Classic,120000,2023-08-06,Active
C06226,61,Female,Bangalore,Low,Classic,55000,2022-11-08,Active
C06227,25,Male,Ahmedabad,High,Classic,145000,2021-10-03,Active
C06228,45,Male,Mumbai,Medium,Classic,55000,2019-01-05,Inactive
C06229,58,Female,Ahmedabad,Low,Classic,125000,2020-10-03,Inactive
C06230,38,Female,Delhi,Medium,Gold,155000,2020-03-15,Active
C06231,21,Male,Bangalore,Low,Classic,125000,2020-08-19,Active
C06232,45,Female,Ahmedabad,Low,Platinum,520000,2021-08-08,Active
C06233,37,Male,Hyderabad,Medium,Classic,140000,2023-05-09,Active
C06234,35,Male,Mumbai,Low,Classic,125000,2019-10-11,Active
C06235,25,Male,Pune,Low,Gold,165000,2023-08-06,Active
C06236,37,Male,Ahmedabad,Medium,Classic,130000,2023-04-23,Active
C06237,41,Male,Hyderabad,Medium,Platinum,670000,2020-12-07,Active
C06238,43,Female,Bangalore,Low,Gold,260000,2020-09-12,Active
C06239,63,Male,Mumbai,Low,Classic,150000,2021-04-06,Inactive
C06240,30,Female,Delhi,High,Gold,210000,2019-06-28,Active
C06241,37,Female,Ahmedabad,Low,Classic,80000,2020-04-29,Inactive
C06242,21,Female,Bangalore,Low,Platinum,920000,2019-12-04,Inactive
C06243,57,Male,Ahmedabad,Low,Platinum,970000,2022-12-24,Inactive
C06244,27,Male,Hyderabad,Low,Gold,150000,2023-02-12,Active
C06245,32,Female,Mumbai,Medium,Classic,85000,2022-07-28,Active
C06246,60,Male,Bangalore,High,Classic,95000,2022-08-25,Blocked
C06247,21,Female,Kolkata,Medium,Classic,65000,2021-11-10,Blocked
C06248,40,Male,Pune,Medium,Classic,110000,2019-04-04,Active
C06249,64,Male,Ahmedabad,High,Classic,135000,2023-05-16,Active
C06250,51,Female,Bangalore,Low,Platinum,740000,2023-02-23,Active
C06251,24,Female,Hyderabad,Medium,Classic,75000,2019-07-21,Active
C06252,46,Male,Hyderabad,Medium,Gold,250000,2020-08-20,Active
C06253,32,Male,Delhi,Low,Gold,240000,2022-08-10,Active
C06254,42,Female,Delhi,Medium,Platinum,670000,2022-09-10,Active
C06255,21,Male,Bangalore,Medium,Classic,120000,2023-07-15,Active
C06256,21,Male,Hyderabad,Medium,Classic,75000,2023-03-02,Blocked
C06257,23,Male,Kolkata,Low,Gold,330000,2020-12-30,Active
C06258,32,Male,Ahmedabad,Low,Platinum,350000,2019-02-05,Active
C06259,41,Female,Bangalore,Low,Platinum,600000,2021-05-09,Inactive
C06260,33,Male,Kolkata,Low,Gold,225000,2019-04-28,Active
C06261,33,Female,Ahmedabad,Medium,Classic,130000,2023-07-17,Active
C06262,61,Female,Chennai,Low,Gold,340000,2020-08-22,Active
C06263,38,Female,Pune,Medium,Classic,120000,2020-07-22,Active
C06264,53,Male,Hyderabad,Low,Gold,285000,2022-03-27,Active
C06265,26,Male,Kolkata,Medium,Gold,260000,2020-10-14,Active
C06266,45,Female,Chennai,High,Gold,180000,2023-07-05,Active
C06267,43,Male,Kolkata,High,Platinum,790000,2021-02-27,Active
C06268,44,Female,Chennai,Medium,Gold,150000,2023-12-29,Active
C06269,57,Male,Hyderabad,Low,Classic,65000,2020-02-07,Active
C06270,46,Female,Delhi,Low,Classic,100000,2021-04-10,Active
C06271,24,Female,Bangalore,Medium,Platinum,530000,2022-08-28,Inactive
C06272,58,Male,Mumbai,High,Classic,65000,2020-11-09,Active
C06273,55,Male,Mumbai,Medium,Classic,50000,2019-06-27,Active
C06274,31,Male,Pune,Medium,Classic,140000,2021-04-15,Active
C06275,56,Male,Kolkata,Medium,Gold,290000,2019-05-12,Active
C06276,45,Male,Ahmedabad,Medium,Classic,140000,2023-07-04,Active
C06277,40,Female,Hyderabad,Medium,Platinum,770000,2022-01-28,Active
C06278,21,Male,Kolkata,Low,Platinum,730000,2023-09-18,Active
C06279,50,Male,Delhi,Low,Platinum,570000,2020-12-12,Active
C06280,24,Male,Delhi,Medium,Classic,50000,2020-05-26,Active
C06281,43,Male,Delhi,High,Platinum,950000,2020-04-13,Active
C06282,55,Male,Mumbai,Medium,Platinum,590000,2021-01-04,Active
C06283,62,Female,Chennai,Medium,Platinum,380000,2022-02-05,Active
C06284,42,Female,Pune,Low,Gold,150000,2019-01-06,Active
C06285,51,Male,Kolkata,Medium,Gold,345000,2023-02-25,Active
C06286,21,Male,Ahmedabad,Low,Classic,150000,2023-05-31,Active
C06287,24,Female,Mumbai,Medium,Platinum,770000,2023-11-27,Active
C06288,39,Male,Delhi,Medium,Classic,95000,2021-01-11,Active
C06289,50,Male,Mumbai,Medium,Classic,55000,2023-06-22,Inactive
C06290,21,Female,Mumbai,Low,Platinum,510000,2021-10-08,Active
C06291,39,Male,Pune,Medium,Classic,110000,2019-11-06,Active
C06292,41,Male,Bangalore,Low,Classic,90000,2020-05-24,Active
C06293,42,Female,Hyderabad,Low,Platinum,440000,2020-02-10,Active
C06294,22,Male,Kolkata,Medium,Platinum,860000,2021-11-27,Inactive
C06295,26,Female,Chennai,Medium,Classic,95000,2023-10-30,Active
C06296,41,Male,Kolkata,Low,Platinum,810000,2020-11-17,Active
C06297,53,Female,Bangalore,High,Classic,90000,2020-12-06,Blocked
C06298,39,Male,Hyderabad,Medium,Classic,55000,2022-03-17,Active
C06299,47,Male,Delhi,Medium,Classic,115000,2023-09-12,Active
C06300,57,Female,Pune,Medium,Classic,150000,2023-06-20,Active
C06301,49,Female,Pune,Medium,Classic,80000,2022-05-02,Inactive
C06302,48,Male,Bangalore,Medium,Classic,65000,2022-12-27,Active
C06303,54,Female,Kolkata,High,Platinum,880000,2020-11-16,Active
C06304,21,Male,Hyderabad,High,Gold,165000,2023-11-19,Inactive
C06305,45,Female,Pune,Medium,Platinum,380000,2020-08-11,Active
C06306,41,Female,Ahmedabad,Medium,Gold,350000,2022-11-25,Active
C06307,54,Male,Ahmedabad,Low,Classic,100000,2020-12-17,Active
C06308,46,Male,Bangalore,Low,Platinum,350000,2020-12-13,Active
C06309,56,Male,Pune,Medium,Platinum,930000,2020-02-20,Inactive
C06310,55,Female,Mumbai,High,Classic,90000,2022-05-27,Active
C06311,43,Male,Mumbai,Medium,Classic,135000,2019-09-13,Active
C06312,37,Female,Bangalore,Medium,Gold,180000,2019-05-15,Active
C06313,62,Male,Kolkata,Low,Gold,275000,2021-02-17,Active
C06314,32,Female,Bangalore,Medium,Platinum,900000,2023-12-05,Active
C06315,64,Female,Kolkata,Medium,Classic,130000,2022-09-03,Active
C06316,40,Female,Chennai,Medium,Classic,135000,2022-10-04,Active
C06317,59,Female,Delhi,Low,Gold,150000,2020-12-03,Active
C06318,47,Male,Ahmedabad,Medium,Gold,190000,2023-04-25,Inactive
C06319,62,Male,Mumbai,High,Classic,95000,2020-04-30,Active
C06320,57,Female,Pune,High,Classic,125000,2022-04-02,Active
C06321,40,Male,Bangalore,High,Gold,200000,2023-11-24,Active
C06322,31,Female,Hyderabad,Low,Gold,305000,2019-05-04,Active
C06323,48,Female,Pune,High,Classic,150000,2022-07-20,Inactive
C06324,22,Female,Delhi,High,Classic,65000,2022-03-06,Inactive
C06325,44,Male,Hyderabad,High,Platinum,900000,2020-12-02,Active
C06326,36,Male,Pune,High,Platinum,660000,2019-11-28,Active
C06327,32,Female,Delhi,High,Classic,140000,2023-09-28,Active
C06328,36,Male,Hyderabad,Low,Classic,85000,2023-12-01,Active
C06329,56,Female,Ahmedabad,Low,Platinum,690000,2023-08-07,Inactive
C06330,22,Male,Mumbai,Medium,Classic,65000,2021-04-29,Inactive
C06331,45,Male,Bangalore,Medium,Gold,290000,2023-05-06,Active
C06332,49,Male,Kolkata,Low,Gold,300000,2020-01-19,Active
C06333,48,Female,Pune,Medium,Classic,85000,2022-11-08,Active
C06334,30,Male,Bangalore,Low,Gold,205000,2019-11-02,Active
C06335,43,Female,Chennai,Low,Gold,170000,2020-01-19,Active
C06336,52,Female,Pune,Low,Gold,295000,2021-02-07,Active
C06337,51,Female,Bangalore,Low,Classic,60000,2022-06-23,Active
C06338,39,Female,Kolkata,Medium,Platinum,710000,2019-10-10,Active
C06339,35,Male,Pune,High,Classic,65000,2023-10-10,Inactive
C06340,53,Female,Ahmedabad,Medium,Gold,250000,2020-08-29,Active
C06341,37,Male,Mumbai,Medium,Platinum,920000,2023-10-16,Active
C06342,56,Female,Delhi,Low,Classic,125000,2019-03-06,Active
C06343,40,Female,Delhi,Medium,Gold,235000,2021-08-04,Blocked
C06344,29,Male,Bangalore,High,Platinum,910000,2019-09-24,Active
C06345,58,Male,Hyderabad,Medium,Classic,75000,2022-10-23,Active
C06346,23,Female,Bangalore,Low,Classic,125000,2023-09-09,Inactive
C06347,22,Male,Pune,High,Platinum,530000,2020-08-10,Active
C06348,38,Female,Delhi,High,Classic,145000,2019-06-21,Active
C06349,43,Male,Kolkata,Low,Classic,125000,2021-07-28,Active
C06350,39,Female,Ahmedabad,Low,Platinum,600000,2021-12-17,Blocked
C06351,27,Male,Pune,Low,Platinum,790000,2022-12-09,Active
C06352,55,Female,Chennai,Low,Platinum,790000,2019-11-16,Inactive
C06353,40,Male,Ahmedabad,High,Classic,120000,2023-09-25,Active
C06354,40,Male,Delhi,High,Classic,65000,2022-10-18,Active
C06355,39,Male,Hyderabad,Medium,Classic,135000,2019-11-20,Active
C06356,61,Male,Hyderabad,Medium,Gold,300000,2019-08-07,Inactive
C06357,36,Male,Chennai,Medium,Gold,220000,2019-12-09,Active
C06358,58,Female,Pune,Low,Classic,75000,2020-05-01,Active
C06359,41,Male,Ahmedabad,Medium,Classic,95000,2020-08-01,Active
C06360,49,Female,Pune,High,Gold,220000,2020-01-03,Active
C06361,64,Male,Pune,High,Gold,150000,2020-01-01,Active
C06362,58,Male,Ahmedabad,Low,Classic,70000,2023-02-18,Active
C06363,44,Male,Kolkata,Medium,Platinum,800000,2020-12-11,Active
C06364,57,Female,Hyderabad,Low,Classic,100000,2023-12-29,Active
C06365,49,Male,Bangalore,Medium,Gold,335000,2020-08-13,Active
C06366,51,Male,Bangalore,Medium,Platinum,500000,2021-03-18,Active
C06367,59,Male,Kolkata,Low,Gold,295000,2021-05-15,Active
C06368,32,Male,Kolkata,Medium,Classic,90000,2020-01-15,Active
C06369,50,Male,Ahmedabad,Medium,Classic,60000,2021-08-10,Active
C06370,24,Male,Kolkata,Low,Platinum,510000,2019-03-14,Active
C06371,50,Male,Delhi,High,Classic,90000,2020-05-23,Active
C06372,25,Female,Ahmedabad,Low,Gold,230000,2023-06-09,Inactive
C06373,36,Male,Mumbai,Low,Platinum,980000,2023-04-26,Active
C06374,47,Male,Bangalore,Low,Platinum,920000,2021-01-13,Active
C06375,24,Male,Ahmedabad,Low,Gold,300000,2021-10-14,Inactive
C06376,28,Female,Bangalore,Medium,Platinum,370000,2023-03-08,Active
C06377,28,Male,Pune,Medium,Platinum,620000,2023-10-02,Inactive
C06378,37,Female,Kolkata,Medium,Classic,65000,2021-09-04,Active
C06379,64,Female,Ahmedabad,Low,Classic,85000,2022-08-13,Active
C06380,23,Female,Pune,Low,Classic,75000,2023-09-27,Active
C06381,47,Male,Kolkata,Medium,Classic,100000,2022-05-29,Active
C06382,54,Male,Chennai,Medium,Platinum,910000,2019-10-05,Active
C06383,41,Male,Bangalore,Low,Gold,150000,2023-02-04,Active
C06384,63,Female,Kolkata,Low,Platinum,810000,2019-09-09,Active
C06385,44,Female,Delhi,Low,Gold,225000,2021-11-01,Active
C06386,64,Male,Kolkata,Low,Gold,315000,2019-07-06,Active
C06387,61,Female,Ahmedabad,Low,Gold,305000,2020-04-17,Inactive
